Substation Feeder Num._Cons._LV Num._Cons._MV Num._Dist._Transf. Size_Dist._Transf._(kVA) Num._Capac. Num._Volt._Reg. Len_LV Len_MV Len_MV_1P Len_MV_2P Len_MV_3P Avg_Year Avg_Land_value_(USD/km2) Rural_(%) Urban_(%) Residential_(%) Commercial_(%) Industrial_(%) County Config_subest
P1UHS13_1247 P1UHS13_1247->P1UDT10118 549 0 97 5800 1 0 8.06991 11.0374 3.55168 0 7.48574 2004 1775.94 0 100 98.3607 0 1.63934 Travis delta-wye
P1UHS13_1247 P1UHS13_1247->P1UDT12530 396 1 166 11295 4 0 11.0221 28.7614 13.8524 0 14.909 1988 2515.05 0 100 67.7582 7.80856 24.4332 Travis delta-wye
P1UHS13_1247 P1UHS13_1247->P1UDT21698 1 0 1 25 0 0 0.001 1.0709 0 0 1.0709 2007 14.9989 0 100 0 0 100 Travis delta-wye
P1UHS13_1247 P1UHS13_1247->P1UDT3522 615 1 213 13400 3 0 10.9257 12.254 5.6746 0 6.57936 1990 37026.2 0 100 37.987 60.2273 1.78571 Travis delta-wye
P1UHS13_1247 P1UHS13_1247->P1UDT8187 119 0 24 1250 0 0 1.73091 2.06886 0 0 2.06886 2009 466.433 0 100 100 0 0 Travis delta-wye
P1UHS14_1247 P1UHS14_1247->P1UDT21168 1081 1 213 22650 2 0 6.33894 20.2298 4.11646 0 16.1134 1987 14307.9 0 100 91.1275 7.67098 1.20148 Travis delta-wye
P1UHS14_1247 P1UHS14_1247->P1UDT6143 75 0 7 425 0 0 0.11735 0.35674 0.0737493 0 0.282991 1984 84903.7 0 100 100 0 0 Travis delta-wye
P1UHS14_1247 P1UHS14_1247->P1UDT7899 181 0 13 2725 0 0 0.334133 1.36811 0 0 1.36811 1983 23438.2 0 100 96.1326 3.8674 0 Travis delta-wye
P1UHS14_1247 P1UHS14_1247->P1UDT9467 4033 1 556 37600 4 0 31.6512 33.8879 14.9758 0 18.9122 1984 22629.1 0 100 98.6118 1.14031 0.247893 Travis delta-wye
P1UHS15_1247 P1UHS15_1247->P1UDT17622 2225 0 383 33725 2 0 24.0072 24.9557 9.42633 0 15.5294 1980 3188.13 0 100 96.3146 1.21348 2.47191 Travis delta-wye
P1UHS15_1247 P1UHS15_1247->P1UDT2795 1264 0 246 12075 0 0 17.5858 13.087 9.43044 0 3.65654 1979 1346.92 0 100 98.8133 0.158228 1.02848 Travis delta-wye
P1UHS15_1247 P1UHS15_1247->P1UDT9658 4209 0 493 33450 3 0 23.9216 29.5526 11.4767 0 18.0759 1987 19311.7 0 100 99.0972 0.593965 0.308862 Travis delta-wye
P1UHS16_1247 P1UHS16_1247->P1UDT11006 2551 0 452 21160 2 0 30.1356 39.646 22.6075 0 17.0385 2006 1119.73 0 100 98.3144 0.548804 1.13681 Travis delta-wye
P1UHS16_1247 P1UHS16_1247->P1UDT16473 1972 0 373 17275 2 0 23.7119 26.2207 19.3918 0 6.82892 2005 1172.81 0 100 99.0872 0.507099 0.40568 Travis delta-wye
P1UHS16_1247 P1UHS16_1247->P1UDT22164 1050 2 200 13710 2 0 12.98 27.0576 10.3248 0 16.7328 2001 3317.87 0 100 95.5323 2.6616 1.80608 Travis delta-wye
P1UHS16_1247 P1UHS16_1247->P1UDT7988 1189 0 252 10800 0 0 18.3372 19.3652 13.1543 0 6.2109 2000 1079.43 0 100 97.4769 0.336417 2.18671 Travis delta-wye
P1UHS17_1247 P1UHS17_1247->P1UDT1947 50 1 37 7225 1 0 0.496998 7.85596 0.240248 0 7.61572 1996 8752.07 0 100 21.5686 74.5098 3.92157 Travis delta-wye
P1UHS17_1247 P1UHS17_1247->P1UDT19976 3024 1 442 26875 3 0 24.4339 28.48 12.0068 0 16.4732 1990 13690.1 0 100 98.5124 1.35537 0.132231 Travis delta-wye
P1UHS17_1247 P1UHS17_1247->P1UDT21587 1240 1 132 14550 1 0 5.5974 11.6121 1.65883 0 9.95325 1987 18446.1 0 100 97.6632 2.25624 0.0805802 Travis delta-wye
P1UHS18_1247 P1UHS18_1247->P1UDT15617 2364 0 495 21150 2 0 31.7754 30.0339 18.358 0 11.6759 1999 3624.64 0 100 99.154 0.592217 0.253807 Travis delta-wye
P1UHS18_1247 P1UHS18_1247->P1UDT20846 1876 0 388 20050 1 0 30.1817 21.5669 15.4973 0 6.06962 2000 1034.19 0 100 98.4542 0.906183 0.639659 Travis delta-wye
P1UHS18_1247 P1UHS18_1247->P1UDT6910 1724 0 315 16775 2 0 26.8949 17.6373 13.0639 0 4.57344 1999 789.432 0 100 99.826 0.174014 0 Travis delta-wye
P1UHS19_1247 P1UHS19_1247->P1UDT14631 4083 0 758 34175 2 0 37.4514 36.7843 18.2775 0 18.5068 1980 3765.37 0 100 97.5753 2.0818 0.342885 Travis delta-wye
P1UHS19_1247 P1UHS19_1247->P1UDT17263 2190 0 379 17585 1 0 27.8708 22.5254 16.6756 0 5.84973 1989 1805.58 0 100 98.2192 1.46119 0.319635 Travis delta-wye
P1UHS1_1247 P1UHS1_1247->P1UDT10929 517 0 103 12025 0 0 7.16557 9.49097 3.29817 0 6.1928 1998 1397.96 0 100 96.5184 0.193424 3.2882 Travis delta-wye
P1UHS1_1247 P1UHS1_1247->P1UDT138 3024 2 408 37685 4 0 22.4867 41.8592 11.9979 0 29.8613 1995 11323.7 0 100 96.6953 1.28883 2.01586 Travis delta-wye
P1UHS1_1247 P1UHS1_1247->P1UDT14149 2018 0 349 20200 1 0 25.3067 17.3811 9.53424 0 7.84687 1991 3264.15 0 100 99.0089 0.346878 0.644202 Travis delta-wye
P1UHS20_1247 P1UHS20_1247->P1UDT10621 3130 0 557 30925 1 0 39.4426 34.9053 22.5448 0 12.3605 1998 1300.33 0 100 98.4984 0.543131 0.958466 Travis delta-wye
P1UHS20_1247 P1UHS20_1247->P1UDT1456 2250 0 400 20825 2 0 28.5574 30.7228 18.4967 0 12.226 2002 1568.32 0 100 98.8444 0.755556 0.4 Travis delta-wye
P1UHS20_1247 P1UHS20_1247->P1UDT16446 1960 0 343 17900 2 0 27.6973 22.0634 14.1857 0 7.87763 1998 945.659 0 100 98.9286 0.204082 0.867347 Travis delta-wye
P1UHS20_1247 P1UHS20_1247->P1UDT2578 2409 0 415 21175 1 0 30.1806 19.3007 14.8786 0 4.4221 1999 999.712 0 100 99.917 0.041511 0.041511 Travis delta-wye
P1UHS21_1247 P1UHS21_1247->P1UDT11662 1843 0 358 17900 2 0 26.1974 31.768 18.9386 0 12.8294 1999 1864.41 0 100 96.1476 1.19371 2.65871 Travis delta-wye
P1UHS21_1247 P1UHS21_1247->P1UDT16206 1029 0 200 9800 1 0 11.5567 14.5881 7.49288 0 7.0952 2001 1136.31 0 100 97.0845 1.45773 1.45773 Travis delta-wye
P1UHS21_1247 P1UHS21_1247->P1UDT20780 3240 0 598 28150 3 0 40.0785 41.9078 28.4396 0 13.4682 2001 1167.14 0 100 98.7037 0.524691 0.771605 Travis delta-wye
P1UHS21_1247 P1UHS21_1247->P1UDT5257 58 0 19 625 0 0 1.55896 1.41689 1.27931 0 0.137577 1984 1244.37 0 100 94.8276 5.17241 0 Travis delta-wye
P1UHS22_1247 P1UHS22_1247->P1UDT20099 2953 0 491 28075 4 0 35.9451 28.0843 15.4318 0 12.6524 1973 2261.69 0 100 97.0538 1.08364 1.86251 Travis delta-wye
P1UHS22_1247 P1UHS22_1247->P1UDT24311 1243 0 229 14225 1 0 14.7023 15.1791 6.40767 0 8.77143 1970 5560.59 0 100 95.5752 2.97667 1.44811 Travis delta-wye
P1UHS22_1247 P1UHS22_1247->P1UDT24624 1193 0 203 12125 0 0 15.2325 11.0018 4.35764 0 6.64419 1979 4005.04 0 100 93.9648 1.08969 4.94552 Travis delta-wye
P1UHS22_1247 P1UHS22_1247->P1UDT6863 2253 0 357 19550 1 0 22.6859 20.3392 11.9629 0 8.37636 1987 1487.04 0 100 98.4021 1.10963 0.488238 Travis delta-wye
P1UHS23_1247 P1UHS23_1247->P1UDT21301 304 0 54 3725 0 0 4.31313 10.3962 1.93304 0 8.46313 2007 1278.71 0 100 99.3421 0.657895 0 Travis delta-wye
P1UHS23_1247 P1UHS23_1247->P1UDT25139 1714 0 342 15835 3 0 25.4573 34.8205 22.8227 0 11.9979 2002 1077.11 0 100 97.8996 0.466744 1.63361 Travis delta-wye
P1UHS24_1247 P1UHS24_1247->P1UMV22 7 1 4 125 0 0 0.202515 2.92265 2.57575 0 0.3469 1992 832.576 0 100 37.5 0 62.5 Travis delta-wye
P1UHS24_1247 P1UHS24_1247->P1UMV26 5 1 2 100 0 0 0.311487 0.727628 0.362778 0 0.364851 2006 557.536 0 100 0 0 100 Travis delta-wye
P1UHS2_1247 P1UHS2_1247->P1UDT18369 2530 1 321 26650 2 0 14.6092 28.4538 6.76753 0 21.6863 1996 15864.1 0 100 93.2438 3.55591 3.20032 Travis delta-wye
P1UHS2_1247 P1UHS2_1247->P1UDT18580 593 0 76 4825 0 0 3.60601 3.75393 1.07631 0 2.67762 1985 21424.8 0 100 86.6779 1.34907 11.973 Travis delta-wye
P1UHS2_1247 P1UHS2_1247->P1UDT18962 1724 1 287 18825 1 0 15.557 17.5645 6.42906 0 11.1355 1998 6964.57 0 100 91.5362 6.2029 2.26087 Travis delta-wye
P1UHS2_1247 P1UHS2_1247->P1UDT8846 610 2 109 7200 2 0 5.90945 12.1028 5.30414 0 6.79866 2003 4749.84 0 100 96.2418 1.79739 1.96078 Travis delta-wye
P1UHS2_1247 P1UHS2_1247->P1UDT899 23 1 13 1350 1 0 0.241136 5.07027 0 0 5.07027 1988 2576.4 0 100 45.8333 33.3333 20.8333 Travis delta-wye
P1UHS2_1247 P1UHS2_1247->P1UDT9621 2998 0 423 27650 3 0 27.9554 21.6843 10.5418 0 11.1425 1987 10323.4 0 100 98.499 0.6004 0.9006 Travis delta-wye
P1UHS3_1247 P1UHS3_1247->P1UDT13260 2520 2 523 27000 3 0 27.3954 29.5865 15.3038 0 14.2828 1982 3807.53 0 100 97.383 1.98255 0.634417 Travis delta-wye
P1UHS3_1247 P1UHS3_1247->P1UDT6119 41 0 10 300 0 0 0.502622 0.321121 0 0 0.321121 1969 1409.62 0 100 100 0 0 Travis delta-wye
P1UHS4_1247 P1UHS4_1247->P1UDT21090 4683 1 581 34900 1 0 30.6992 29.638 12.9258 0 16.7122 1975 7042.01 0 100 98.3561 1.32365 0.320239 Travis delta-wye
P1UHS4_1247 P1UHS4_1247->P1UDT7282 1112 1 186 19875 2 0 10.609 11.3943 3.77721 0 7.61711 1978 1532 0 100 90.3863 1.43756 8.1761 Travis delta-wye
P1UHS5_1247 P1UHS5_1247->P1UDT13240 3481 1 688 28025 1 0 43.3215 32.3776 21.5148 0 10.8628 1991 2000.24 0 100 99.7415 0.0861574 0.172315 Travis delta-wye
P1UHS5_1247 P1UHS5_1247->P1UDT19613 4164 0 653 37975 3 0 40.4862 34.8898 18.0237 0 16.8661 1982 4281.33 0 100 98.367 0.864553 0.768492 Travis delta-wye
P1UHS5_1247 P1UHS5_1247->P1UDT21449 1763 0 345 16675 1 0 25.3932 17.0534 10.6621 0 6.39137 1983 1680.91 0 100 99.0925 0.737379 0.170164 Travis delta-wye
P1UHS6_1247 P1UHS6_1247->P1UDT14764 1653 1 263 17400 1 0 18.4512 16.3054 7.44662 0 8.85883 1992 3355.18 0 100 98.0653 1.57195 0.362757 Travis delta-wye
P1UHS6_1247 P1UHS6_1247->P1UDT322 4515 0 634 36400 4 0 40.7118 39.9226 17.0581 0 22.8645 1988 12394 0 100 98.959 0.753045 0.287929 Travis delta-wye
P1UHS6_1247 P1UHS6_1247->P1UDT7653 558 0 92 4800 0 0 7.12279 3.94826 3.19866 0 0.7496 1997 1239.04 0 100 100 0 0 Travis delta-wye
P1UHS7_1247 P1UHS7_1247->P1UDT14301 2460 0 379 24875 1 0 23.2824 19.3469 7.96654 0 11.3804 1978 6390.7 0 100 93.4146 2.72358 3.86179 Travis delta-wye
P1UHS7_1247 P1UHS7_1247->P1UDT1702 2552 2 553 28575 2 0 31.4913 28.6126 14.6442 0 13.9685 1973 3216.18 0 100 91.8559 4.38528 3.75881 Travis delta-wye
P1UHS8_1247 P1UHS8_1247->P1UDT22258 2945 0 517 34025 2 0 31.7655 35.1114 10.992 0 24.1194 1993 7800.92 0 100 92.9372 1.93548 5.12733 Travis delta-wye
P1UHS8_1247 P1UHS8_1247->P1UDT2544 1524 1 398 23825 1 0 26.9304 29.0193 11.933 0 17.0863 1992 1268.45 0 100 88.1967 4.65574 7.14754 Travis delta-wye
P1UHS8_1247 P1UHS8_1247->P1UDT4671 1841 1 347 21725 2 0 21.4452 23.7799 10.7694 0 13.0105 1991 5581.82 0 100 95.494 3.09446 1.41151 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT13121 568 2 43 4050 2 0 0.605335 4.28794 0 0 4.28794 2000 31337.6 0 100 99.1228 0.877193 0 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT13187 517 0 101 5625 1 0 8.33588 13.8819 5.3477 0 8.53419 2005 3052.3 0 100 94.1973 0.580271 5.22244 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT19234 479 0 86 4050 0 0 6.42047 13.9366 4.0643 0 9.87235 2000 867.635 0 100 99.3737 0 0.626305 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT20362 235 1 47 2325 0 0 3.30337 5.3784 1.40873 0 3.96968 1997 960.383 0 100 98.7288 0.847458 0.423729 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT20546 389 0 40 2950 0 0 2.05413 4.3229 0.503343 0 3.81956 2002 35425 0 100 80.7198 19.2802 0 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT20692 222 0 44 2175 0 0 3.38614 2.51566 1.5497 0 0.96596 1987 899.094 0 100 100 0 0 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT21523 2267 0 346 20925 4 0 25.1796 26.286 12.7364 0 13.5496 1997 4441.64 0 100 98.1914 0.970446 0.838112 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT21819 1316 0 260 13675 2 0 21.8839 12.893 8.14807 0 4.74491 1984 1020.89 0 100 99.772 0.227964 0 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT22325 973 0 188 10650 1 0 12.1886 15.0007 10.2754 0 4.72527 1990 1576.87 0 100 96.0946 3.6999 0.20555 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT22357 1 0 1 75 0 0 0.0454689 4.42259 0 0 4.42259 2006 7487.54 0 100 0 0 100 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT25123 1721 0 92 8325 2 0 2.01746 11.1121 0.437693 0 10.6744 2005 53801.1 0 100 99.9419 0.0581058 0 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT387 865 0 170 9725 1 0 13.0217 13.2484 6.25015 0 6.99825 1998 406.705 0 100 99.422 0.462428 0.115607 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT4409 444 3 39 4000 3 0 0.659087 7.90066 0.0436399 0 7.85702 2006 13165.5 0 100 97.7629 0.223714 2.01342 Travis delta-wye
P1UHS9_1247 P1UHS9_1247->P1UDT6854 1579 1 230 22550 5 0 8.50438 24.426 4.8948 0 19.5312 1990 9242.12 0 100 95 4.05063 0.949367 Travis delta-wye
