feeder_name,feeder_type,mv_len_mi,mv_3ph_len_mi,mv_oh_3ph_len_mi,mv_2ph_len_mi,mv_oh_2ph_len_mi,mv_1ph_len_mi,mv_oh_1ph_len_mi,perct_mv_oh_len,ratio_mv_len_to_num_cust,max_sub_node_distance_mi,nominal_medium_voltage_class,lv_len_mi,lv_3ph_len_mi,lv_oh_3ph_len_mi,lv_1ph_len_mi,lv_oh_1ph_len_mi,max_len_secondaries_mi,lv_2ph_len_mi,lv_oh_2ph_len_mi,perct_lv_oh_len,ratio_lv_len_to_num_cust,num_regulators,num_capacitors,num_boosters,avg_regulator_sub_distance_mi,avg_capacitor_sub_distance_mi,num_fuses,num_reclosers,num_sectionalizers,num_sectionalizers_per_recloser,avg_recloser_sub_distance_mi,num_breakers,num_switches,num_interruptors,num_links_adjacent_feeders,num_loops,num_distribution_transformers,num_overloaded_transformers,sum_distribution_transformer_mva,num_1ph_transformers,num_3ph_transformers,ratio_1ph_to_3ph_transformers,substation_name,substation_capacity_mva,sum_load_kw,sum_load_pha_kw,sum_load_phb_kw,sum_load_phc_kw,sum_load_kvar,perct_lv_pha_load_kw,perct_lv_phb_load_kw,perct_lv_phc_load_kw,num_lv_1ph_loads,num_lv_3ph_loads,num_mv_3ph_loads,avg_num_load_per_transformer,avg_load_pf,avg_load_imbalance_by_phase,num_customers,cust_density,load_density_kw,load_density_kvar,kva_density,avg_degree,avg_path_len,diameter
p5uhs1_1247->p5udt4629,,7.260743703602028,6.568352918745729,4.69632913269795,0.0,0.0,0.6923907848562999,0.5736162153030999,48.68746271507907,0.027712762227488655,1.4266747629277796,12470.0,3.5632858393646596,1.5113943802493306,0.0,0.0,0.0,0.10871167126062999,2.0518914591153297,1.13393884428704,10.47612480902603,0.013600327631162822,0,4,,,0.8899754709918025,19,0,0,,,0,115,,4,0,162,0,27.74999999999999,75,87,0.8620689655172413,p5uhs1_1247,,16864.20532539998,5813.207029366656,5813.207029366656,5237.791266666667,3872.501007053427,35.15277136540485,35.15277136540485,29.694457269190284,0,123,8,1.6220472440944882,0.9752690839694657,0.045494050987256986,262.0,130121.31254954271,8375544.015442875,1923263.030103885,13781932.913167208,1.9974747474747474,33.42067961536988,93
p5uhs3_1247->p5udt2481,,16.70452577133345,9.713871144724678,6.500080382850599,0.0,0.0,6.99065462660876,5.1909663288001004,39.18767230070074,0.018643443941220368,1.4824610722714697,12470.0,13.128955079331014,1.62258806825978,0.0,0.0,0.0,0.1757472687609,11.506367011071237,5.224791143854479,17.513179806298435,0.014652851651039078,0,1,,,0.6882529697342301,76,0,0,,,0,267,,0,0,376,0,31.19999999999993,269,107,2.514018691588785,p5uhs3_1247,,16460.153500400032,6222.268383533321,6222.268383533321,4015.6167333333306,3448.098225772397,39.24953818669763,39.24953818669763,21.500923626604745,0,153,6,2.328125,0.9770737723214287,0.17874694790635634,896.0,442685.3561597708,8132442.985233355,1703596.6419084012,15414936.50913484,1.9991721854304636,51.792722772956,135
p5uhs5_1247->p5udt2369,,18.41755128800191,7.984090240980702,5.466718518950271,0.0,0.0,10.433461047021227,5.0959478972584105,25.078615605828286,0.011554298173150509,2.5092362295879203,12470.0,23.700668402537598,0.7219994547603497,0.0,0.0,0.0,0.08327191609720001,22.97866894777725,9.040128368445354,21.463700115691086,0.014868675283900627,0,1,,,1.9163832877539002,65,0,0,,,0,555,,0,0,541,0,30.299999999999923,473,68,6.955882352941177,p5uhs5_1247,,12035.72989849997,5474.737815916636,5474.737815916636,1086.2542666666666,2484.2274489624656,45.48737685280703,45.48737685280703,9.025246294385944,0,78,0,2.7987679671457903,0.9789279974890145,0.48616174077894553,1594.0,649239.5491241495,4902178.075710268,1011831.0595271188,12341253.662773952,1.999501246882793,75.17322284212143,241
p5uhs5_1247->p5udt4880,,10.356093845553149,5.7526908701793955,3.1028247255569013,0.0,0.0,4.603402975373747,2.0375894063043,23.703662499584503,0.014815584900648281,1.8671016143124097,12470.0,11.330065970261417,1.4496635326091303,0.0,0.0,0.0,0.06712536696864,9.880402437652288,2.8344750151216695,13.07043312045795,0.01620896419207642,0,1,,,1.1228500003363697,36,0,0,,,0,330,,0,0,294,0,26.64999999999997,221,73,3.0273972602739727,p5uhs5_1247,,10280.651485300003,4020.62974264998,4020.62974264998,2239.3919999999985,2098.355140417835,39.108705789696074,39.108705789696074,21.78258842060786,0,108,0,2.354330708661417,0.9794758967001435,0.2310148982545071,699.0,401209.9912842237,5900858.501878906,1204407.7934166603,15296489.653397067,1.9989821882951655,68.77835854542063,185
p5uhs5_1247->p5udt4497,,16.790568101102693,8.479019462811717,5.54213542326065,0.0,0.0,8.311548638290969,4.817548312466769,31.10363792495922,0.015575666142024762,2.0330133941393203,12470.0,16.516415990987237,1.2678290401289898,0.0,0.0,0.0,0.12193122122513998,15.248586950858234,6.451863733089396,19.37090345751733,0.015321350640990015,0,2,,,1.44726747632345,68,0,0,,,0,378,,1,0,422,0,30.149999999999867,339,83,4.0843373493975905,p5uhs5_1247,,13513.383537200169,5417.443568600016,5417.443568600016,2678.4964,2992.4407406754112,41.1314658250707,41.1314658250707,17.737068349858585,0,105,2,2.480874316939891,0.97882843866171,0.2702453865887944,1078.0,417149.473052198,5229221.541461316,1157973.1707909806,11667028.39751736,1.9992957746478872,68.01205939405365,183
p5uhs9_1247->p5udt20856,,21.006853588073035,12.436992369384038,10.475197244639547,0.0,0.0,8.569861218689004,3.937152864596301,37.00059238614265,0.01818775202430566,1.878010583786,12470.0,17.944820371162056,1.6621721101373397,0.0,0.0,0.0,0.0922602340235,16.28264826102471,6.076204325926006,15.599340691455424,0.015536641013993121,0,3,,,1.3086980875907335,61,0,0,,,0,429,,1,0,530,0,35.324999999999875,403,127,3.173228346456693,p5uhs9_1247,,13616.62495000007,5687.516324999998,5687.516324999998,2241.5923000000003,2787.7081874674022,41.76891370574174,41.76891370574174,16.46217258851652,0,153,0,2.1334841628959276,0.9797128249566723,0.33742321489633265,1155.0,494524.2005693107,5830087.071732394,1193583.690760034,15124733.666762631,1.9993773349937733,52.671628465816255,137
p5uhs4_1247->p5udt4324,,16.57103797535109,8.648319584915342,4.2292353867757,0.0,0.0,7.922718390435747,5.033749275315699,28.05574308431453,0.014187532513143055,1.59467761151244,12470.0,16.445320330518104,0.7893064422585803,0.0,0.0,0.0,0.09639366226630999,15.656013888259533,6.424181481055519,19.457571369745878,0.014079897543251802,0,1,,,0.9493308934169501,87,0,0,,,0,414,,0,0,442,0,24.599999999999913,377,65,5.8,p5uhs4_1247,,10859.856629299997,4663.857497983297,4663.857497983297,1532.1416333333334,2387.5600574962396,43.92510190493269,43.92510190493269,12.149796190134623,0,80,1,2.5214105793450883,0.9790686106346485,0.3845005781752892,1168.0,524945.646344329,4880851.419070747,1073064.4328495434,11056218.236361684,1.999353169469599,63.068965611048725,168
p5uhs4_1247->p5udt2507,,15.760049599829813,7.876449397005501,5.0346822638722,0.0,0.0,7.883600202824313,2.4691835124199,20.881245121933418,0.012918073442483453,1.8804100016887901,12470.0,20.175861944114114,0.8201787135870997,0.0,0.0,0.0,0.08010801302569,19.355683230527024,3.9124435993941824,10.887280804356065,0.016537591757470587,0,4,,,0.95481190137488,51,0,0,,,0,539,,0,0,411,0,25.924999999999915,345,66,5.2272727272727275,p5uhs4_1247,,17200.985526300155,6758.858713150017,6758.858713150017,3683.2680999999993,3522.8756142704806,43.391983314591705,43.391983314591705,13.216033370816588,0,77,5,2.8529411764705883,0.9794589007383102,0.23840421689384686,1220.0,567243.2751596177,7997658.496648918,1637973.3618186372,12053919.597141838,1.9993859379797358,79.67252087546838,203
p5uhs4_1247->p5udt7236,,4.186204127719179,3.1329915419617005,2.4537077705681,0.0,0.0,1.0532125857574801,0.2999769785973,43.10573994501535,0.024480725893094614,1.3099289510484502,12470.0,2.20200485019869,0.6485560620282299,0.0,0.0,0.0,0.05472191946182,1.5534487881704595,0.35601174313533995,5.572950796787741,0.01287722134619117,0,0,,,,10,0,0,,,0,68,,0,0,71,0,11.725000000000012,46,25,1.84,p5uhs4_1247,,10273.191116499996,3538.5881582499983,3538.5881582499983,3196.0148000000004,2444.2844681720103,35.94365286120008,35.94365286120008,28.112694277599854,0,49,5,2.2096774193548385,0.9778876470588236,0.04446179113061028,171.0,143884.81586002238,8644188.374809474,2056698.3661546344,9865786.350636048,1.9956989247311827,22.280237300704485,59
p5uhs0_1247->p5udt119,,25.52580955401039,12.285710061389185,6.467284732156102,0.0,0.0,13.24009949262117,7.754468863777796,25.86442081221089,0.01285934990126468,2.72294104571049,12470.0,29.459970716080345,0.8216403024532998,0.0,0.0,0.0,0.09754232248320001,28.638330413627052,10.035539420645643,18.25115397353819,0.014841295071073221,0,0,,,,133,0,0,,,0,668,,0,0,654,0,36.9999999999998,577,77,7.4935064935064934,p5uhs0_1247,,16134.105399600117,7020.5215664667,7020.5215664667,2093.0622666666673,3341.9119439343367,44.468921093975936,44.468921093975936,11.062157812048131,0,87,1,2.9001692047377325,0.9787112121212123,0.40720855419907753,1985.0,818315.6268316596,6651279.885864904,1377702.149731404,15253238.38426763,1.9996045086019378,81.26572688440388,216
p5uhs26_1247->p5udt22654,,29.226249999047724,12.323195242516665,8.168881893973225,0.0,0.0,16.90305475653107,10.191909638662697,32.33511739091756,0.015662513397131685,2.04636821657053,12470.0,27.556570086810957,0.8363698771534601,0.0,0.0,0.0,0.096193823139,26.720200209657516,7.673732327771891,13.514179669429582,0.014767722447379934,0,1,,,1.29791159862619,83,0,0,,,0,670,,2,0,632,0,36.59999999999984,572,60,9.533333333333333,p5uhs26_1247,,14928.896676700178,6767.331621683402,6767.331621683402,1394.2334333333338,3110.707937714868,45.65186795439076,45.65186795439076,8.69626409121848,0,67,1,2.8297872340425534,0.9791842895442361,0.4798834818772158,1866.0,525432.3253790444,4203711.091201534,875919.8849349275,10305907.346662883,1.999580448919656,88.8421612039197,239
p5uhs7_1247->p5udt2039,,26.457878761047336,13.23126484595688,8.634015475366299,0.0,0.0,13.226613915090434,8.538277179307402,32.69655690436636,0.014682507636541253,1.7011130951670002,12470.0,26.062307706600205,1.68956543708364,0.0,0.0,0.0,0.1004318219074,24.372742269516564,11.61647329361799,22.118111291881537,0.014462989848279803,0,1,,,0.9304488889488,96,0,0,,,0,512,,1,0,624,0,39.2999999999998,524,100,5.24,p5uhs7_1247,,15631.055156800108,6630.765845066682,6630.765845066682,2369.523466666667,3271.5150181901454,42.724184361883644,42.724184361883644,14.551631276232715,0,130,2,2.759856630824373,0.9781212458286987,0.363485154875267,1802.0,592982.6833243477,5143698.684833635,1076554.8024541035,12932419.231213508,1.9995547640249332,69.27449308431844,162
p5uhs26_1247->p5udt12371,,23.89396945175818,11.799657702168208,8.6196583877258,0.0,0.0,12.09431174958998,5.301936665004601,26.20423890838206,0.013157472165065078,2.2892982856215998,12470.0,29.233294047115056,1.1585113830143206,0.0,0.0,0.0,0.11056669360289999,28.074782664100727,9.18566492715401,17.289926719731813,0.016097628880569963,0,2,,,1.3380616784162,92,0,0,,,0,669,,0,0,625,0,33.54999999999986,553,72,7.680555555555555,p5uhs26_1247,,13575.175593200142,6151.64641326671,6151.64641326671,1271.882766666667,2868.0725686614833,45.3154095210976,45.3154095210976,9.369180957804797,0,84,0,2.774597495527728,0.9777487320837928,0.4792830475105674,1816.0,594167.3273822761,4441589.0974431895,938389.3242621217,10977045.06259652,1.9995744680851064,64.7306150244733,173
p5uhs7_1247->p5udt2290,,11.72269815114468,4.3847472801756116,2.1530584064117,0.0,0.0,7.337950870969059,4.750275786204199,27.463439837356184,0.012072809630427065,2.634259740876821,12470.0,13.413753194712879,0.22432310202865002,0.0,0.0,0.0,0.076080043869,13.189430092684226,5.194410836801504,20.664853464518703,0.013814369922464344,0,1,,,1.9997688526069994,47,0,0,,,0,275,,1,0,290,0,14.825000000000042,266,24,11.083333333333334,p5uhs7_1247,,6817.997387299923,3046.8368103166295,3046.8368103166295,724.3237666666666,1425.5698961516975,46.323437265434016,46.323437265434016,7.353125469131981,0,26,1,3.198501872659176,0.9794818556701032,0.45419261438384134,971.0,592631.3787384962,4161235.007076229,870069.4676050211,9048156.735116614,1.9991463935125906,56.13389594092256,142
p5uhs7_1247->p5udt1899,,22.32858614613347,12.54099334010173,9.338558804333331,0.0,0.0,9.787592806031734,5.164983824709299,32.55626859191933,0.0165030200636611,2.5332711270574495,12470.0,22.22056907444517,1.1634302242011294,0.0,0.0,0.0,0.0807820203631,21.05713885024405,7.353436268926199,16.506342785888382,0.01642318482959732,0,3,,,1.5060292476267165,73,0,0,,,0,465,,0,0,486,0,29.99999999999991,409,77,5.311688311688312,p5uhs7_1247,,13432.092720200026,5582.563526766656,5582.563526766656,2266.965666666667,3088.6277720218945,42.744462255936675,42.744462255936675,14.51107548812664,0,93,2,2.636568848758465,0.9758148668639053,0.3291219945311796,1353.0,385070.9181894349,3822844.254968994,879039.7133169695,8538157.831251305,1.9994318181818183,73.05638191376683,184
p5uhs6_1247->p5udt8728,,7.944105967828329,7.289520252104008,5.701686632051713,0.0,0.0,0.65458571572432,0.52661758940352,59.35093220870623,0.03694933008292246,1.4804157053507703,12470.0,2.5499233416921014,1.0932284121292295,0.0,0.0,0.0,0.0694017347723,1.45669492956287,0.8378695001385699,7.984249666412071,0.011860108566009775,0,3,,,1.19336618885201,17,0,0,,,0,67,,2,0,134,0,22.749999999999975,53,81,0.654320987654321,p5uhs6_1247,,14861.696053600004,5053.217960133328,5053.217960133328,4755.260133333332,4643.968492802028,34.51304932719753,34.51304932719753,30.973901345604947,0,111,7,1.6116504854368932,0.9623948113207547,0.02673161266164877,215.0,139776.1770958446,9661911.904802833,3019144.9417554364,14790269.902002145,1.9968,23.60091282051282,59
p5uhs3_1247->p5udt6002,,5.056139975409551,3.1803418389924394,2.86702253373474,0.0,0.0,1.87579813641711,0.8037182229745,45.489131617398954,0.02351693011818396,1.4836313189169001,12470.0,3.0133496503392796,0.64145532007089,0.0,0.0,0.0,0.0889005431636,2.3718943302683897,0.8811729631890601,10.919810348071291,0.014015579769019905,0,3,,,0.8115360436357334,11,0,0,,,0,84,,0,0,97,0,14.000000000000012,66,31,2.129032258064516,p5uhs3_1247,,15117.565840300009,5194.208470149989,5194.208470149989,4729.148899999999,3159.925957324614,36.24392942523947,36.24392942523947,27.512141149521064,0,43,8,2.2098765432098766,0.9777148837209303,0.041017147430815276,215.0,133246.36186590054,9369119.295293916,1958365.7561819896,8676507.284291206,1.9966887417218544,25.16876983734748,58
p5uhs9_1247->p5udt24963,,6.186875844816599,5.501323123541099,5.296364955521799,0.0,0.0,0.6855527212755,0.6646514164001001,73.04845582339736,0.04989416003884354,1.3699042081338004,12470.0,1.9734833369480493,0.9408375969115099,0.0,0.0,0.0,0.07646964348600001,1.03264574003654,0.81717720582644,10.013985752643409,0.015915188201193947,0,0,,,,11,0,0,,,0,13,,1,0,95,0,9.8,28,67,0.417910447761194,p5uhs9_1247,,3669.2160799999974,1287.1143066666675,1287.1143066666675,1094.9874666666665,759.9848412509099,35.07872740671809,35.07872740671809,29.84254518656383,0,82,0,1.3287671232876712,0.9790169354838711,0.06981576293539053,124.0,76398.92546324061,2260678.756487449,468242.13903162105,6037979.593062564,1.994413407821229,16.445675476894667,38
p5uhs3_1247->p5udt7358,,2.4771194142835,2.2912497012471005,2.2028284836729,0.0,0.0,0.18586971303639996,0.18214148703639996,65.7992488071198,0.03096399267854375,0.8313416436020999,12470.0,1.1474963890070005,0.5903488850548299,0.0,0.0,0.0,0.11027483564419999,0.5571475039521699,0.45316349044907,12.502386874704872,0.014343704862587505,0,1,,,0.7667466484745,6,0,0,,,0,8,,0,0,42,0,11.85,13,29,0.4482758620689655,p5uhs3_1247,,11071.977114999996,3716.1059408333317,3716.1059408333317,3639.765233333333,2282.419638724345,33.9032076936503,33.9032076936503,32.19358461269939,0,53,5,2.0,0.97775,0.009193264124625003,80.0,100687.22177177007,13935082.690374596,2872631.1542560183,14914294.724943442,1.99009900990099,10.066696221860992,22
p5uhs3_1247->p5udt6366,,3.6911068871697608,3.471220902246461,3.221103074443211,0.0,0.0,0.2198859849233,0.17006166197380002,59.49044832479077,0.02694238603773548,1.10709444269585,12470.0,2.00924473550216,1.0343702806825201,0.0,0.0,0.0,0.11319869688470001,0.9748744548196401,0.89947632834088,15.779313064888957,0.01466601996716905,0,1,,,0.6885769339324999,10,0,0,,,0,13,,0,0,76,0,19.79999999999999,27,49,0.5510204081632653,p5uhs3_1247,,12339.558440999992,4155.564887166665,4155.564887166665,4028.428666666667,2796.0040145210387,33.872231245253154,33.872231245253154,32.255537509493685,0,85,5,1.6923076923076923,0.9709569343065693,0.013737522414370002,137.0,124099.86515154905,11177646.266844949,2532727.8917171583,17935600.948909998,1.994413407821229,13.374849381093219,35
p5uhs1_1247->p5udt6240,,2.214325071273771,1.9596547688390205,1.5198651396285998,0.0,0.0,0.25467030243475003,0.1295490805561,43.53418195036578,0.01994887451597992,1.01567900604282,12470.0,1.5744545641520904,0.5326240100379199,0.0,0.0,0.0,0.0840456472664,1.04183055411417,0.5239801056294999,13.82978573707954,0.014184275352721536,0,0,,,,8,0,0,,,0,44,,0,0,70,0,7.825000000000001,42,28,1.5,p5uhs1_1247,,3913.358720000002,1430.2041766666678,1430.2041766666678,1052.9503666666662,846.4035594332977,37.49609763408676,37.49609763408676,25.007804731826468,0,40,1,1.5849056603773586,0.9770081081081081,0.1285353876273325,111.0,166732.13847208073,5878222.234179865,1271375.4547269784,11753864.7166129,1.9941690962099126,19.17756977477708,51
p5uhs25_1247->p5udt26874,,4.796374101448167,1.7135126156090998,1.3773180340831999,0.0,0.0,3.082861485839069,0.6323414292792001,20.511042204937198,0.01636987747934528,1.9493627399901996,12470.0,5.001565190386824,0.09476310398407999,0.0,0.0,0.0,0.06743006245220001,4.906802086402744,1.5570354347881095,15.891458279249072,0.017070188363094964,0,0,,,,10,0,0,,,0,165,,0,0,126,0,7.9500000000000135,118,8,14.75,p5uhs25_1247,,4173.609641000002,1708.7680705000018,1708.7680705000018,756.0735000000002,847.4721844276779,44.396500569016126,44.396500569016126,11.206998861967744,0,10,1,2.302752293577982,0.980018771331058,0.3043551114255574,293.0,174206.58761505893,2481468.5788256708,503874.53019735724,4726765.773173109,1.997690531177829,48.96177495361038,118
