OpenDSS Value,Node
0.9402198693505126,p2udt3076lv
0.9404074332215128,p2udt3369lv
0.9404203127258605,p2ulv18841
0.940607567889886,p2udt2776lv
0.9406299821521067,p2udt5292lv
0.9408112011807077,p2udt5291lv
0.9409204850882724,p2udt7789lv
0.9409931237703371,p2udt4lv
0.9413997207868404,p2ulv6575
0.9415215855738805,p2udm14887
0.9415236912869498,p2ulv21328
0.941829271547931,p2ulv23191
0.9420082433111592,p2udt8117lv
0.9423902611043465,p2ulv5127
0.9423941954025403,p2udm6287
0.9424633166924276,p2udm23076
0.9425090875124551,p2udt2924
0.9425090881061526,p2udt1335-p2udt2924xx
0.9425144712874686,p2udt1335-p2udt2924x
0.942514471880613,p2udt1335
0.9425144733702944,p2udt1335-p2udt1911x
0.9425847435165594,p2udt927
0.9425847437885044,p2udt1911-p2udt927xx
0.9426013708953654,p2udt1335-p2udt1911xx
0.9426013721133549,p2udt1911-p2udt927x
0.9426013723815476,p2udt1911
0.9426013744253904,p2udt1911-p2udt5x
0.942651645156506,p2udt1911-p2udt5xx
0.9426516471988973,p2udt5
0.9426516501502853,p2udt5-p2udt5524x
0.9426755513695287,p2udt3912
0.9426755519185855,p2udt1518-p2udt3912xx
0.9427003892698456,p2udt1518-p2udt3912x
0.9427003898161433,p2udt1518
0.942700391232593,p2udt1518-p2udt5524x
0.9427412969325417,p2ulv12940
0.9427743926548005,p2udt5-p2udt5524xx
0.9427743941905153,p2udt1518-p2udt5524xx
0.9427743956038255,p2udt5524
0.9427744002591124,p2udt5380-p2udt5524xx
0.9429381401163948,p2udt5380-p2udt5524x
0.9429381447699037,p2udt5380
0.942938150299699,p2udt5380-p2udt7789x
0.9430076306895043,p2ulv17077
0.9430273446906319,p2udt8535lv
0.9430348549056916,p2udt5380-p2udt7789xx
0.943034860434677,p2udt7789
0.9430348661141538,p2udt473-p2udt7789xx
0.943232327555026,p2udt473-p2udt7789x
0.9432323332329214,p2udt473
0.9432323394540362,p2udt473-p2udt680x
0.9433234272197695,p2ulv495
0.943399634303643,p2udt473-p2udt680xx
0.9433996405236177,p2udt680
0.9433996473551249,p2udt5292-p2udt680xx
0.943427351203201,p2udm6291
0.943609074941592,p2ulv13665
0.9436320930415093,p2udt5292-p2udt680x
0.9436320998717039,p2udt5292
0.9436321075476668,p2udt5291-p2udt5292xx
0.9436560457120358,p2ulv19084
0.9437552205410993,p2ulv22024
0.9437879105620113,p2udm8169
0.9437991708764056,p2ulv21357
0.9438946283607971,p2ulv12728
0.9439629023217884,p2udt5291-p2udt5292x
0.9439629099963404,p2udt5291
0.943962918558837,p2udt3369-p2udt5291xx
0.9441470545919419,p2ulv8498
0.944178438233515,p2udt5293
0.9441784388025938,p2udt4-p2udt5293xx
0.9441992843840886,p2udt4-p2udt5293x
0.9441992849509309,p2udt4
0.9441992864205075,p2udt4-p2udt8117x
0.9442262452317188,p2udt4-p2udt8117xx
0.9442262467001924,p2udt8117
0.9442262483265099,p2udt3369-p2udt8117xx
0.9443836624200889,p2udt2776
0.9443836629568239,p2udt2776-p2udt3076x
0.9443929129392091,p2udt2776-p2udt3076xx
0.9443929134748917,p2udt3076
0.9443929146035116,p2udt3076-p2udt3369x
0.9444232262554234,p2udt3369-p2udt5291x
0.9444232331974708,p2udt3369-p2udt8117x
0.9444232336895354,p2udt3076-p2udt3369xx
0.9444232348165283,p2udt3369
0.9444232466944099,p2udt3369-p2udt8116x
0.9444881935758987,p2ulv9861
0.9446286533410997,p2ulv2718
0.9446997127661432,p2ulv21807
0.9447130748798614,p2ulv17097
0.9447585482271937,p2udm6292
0.9449435979584132,p2ulv8041
0.9451714792033583,p2udm16001
0.9451883986850154,p2ulv14313
0.9452423570498569,p2ulv22717
0.9452659903628138,p2ulv18645
0.9452882715718222,p2ulv9402
0.94535480078842,p2ulv4154
0.9453684119295972,p2ulv6595
0.9453819369347225,p2ulv17967
0.9454089476698713,p2ulv22715
0.9454134854084891,p2ulv15688
0.9454408050528418,p2ulv8702
0.9455230664775413,p2ulv13648
0.9455262049728225,p2ulv8928
0.9456417203124307,p2udt5209lv
0.9457325389459706,p2ulv17321
0.9457525878542916,p2ulv22277
0.9457629742471226,p2ulv13862
0.9457798132514568,p2ulv9622
0.9458064314157302,p2ulv23197
0.9458485683968731,p2ulv4413
0.9458581333430665,p2ulv22963
0.9458820695594521,p2ulv21589
0.9458945064535963,p2ulv3426
0.9459521268912578,p2ulv21356
0.9459601259037717,p2ulv273
0.9459765281627346,p2udt3369-p2udt8116xx
0.9459765400414836,p2udt3369-p2udt8116xxx
0.9459945154952943,p2ulv5839
0.9460269016387524,p2ulv5841
0.9460644799613781,p2ulv11068
0.9460687701764506,p2ulv9625
0.9461597273494476,p2ulv10336
0.9461607148610558,p2ulv23586
0.9461805649283717,p2ulv19995
0.9461824113556125,p2ulv11044
0.9462065035423355,p2ulv17519
0.9462083313721117,p2ulv22278
0.9462134087072387,p2ulv8929
0.9462181985385754,p2ulv18435
0.9462213408527412,p2ulv15673
0.9462792581418061,p2ulv2463
0.946293863482756,p2ulv4878
0.9463432225376814,p2ulv2178
0.94642864747909,p2udm18129
0.9464569837952286,p2ulv13881
0.9464634667155335,p2udm14141
0.9464636175830625,p2ulv13662
0.946483555002636,p2ulv6793
0.9464879661666268,p2ulv17782
0.9464958681535984,p2ulv514
0.9465097897913022,p2ulv21118
0.9465426983163175,p2ulv12308
0.9465931487521565,p2udm14142
0.9466561932708215,p2ulv304
0.9466684209168668,p2udm12573
0.9466705156429545,p2ulv2717
0.9466760633849194,p2ulv22048
0.9466999055348058,p2ulv22732
0.946722500508452,p2ulv28
0.9467474003594464,p2ulv13453
0.946756561385568,p2ulv13663
0.9468049838374221,p2ulv10338
0.9468274469001932,p2ulv16621
0.9469095315507354,p2ulv12016
0.9469316066470077,p2ulv9845
0.9469431724122833,p2ulv7309
0.9469656060901508,p2ulv12726
0.9469999971264997,p2ulv11515
0.9470026161012348,p2ulv20902
0.9470164998126187,p2ulv12960
0.9470182591082945,p2ulv24058
0.9470359081752572,p2udm8242
0.947069144827225,p2ulv12477
0.9470870652573142,p2ulv19584
0.9470950874520596,p2udm6975
0.9471431334518242,p2ulv8039
0.9471601638050555,p2udm1738
0.9471890337718831,p2ulv9603
0.9472207386891952,p2ulv5362
0.9472444513642015,p2ulv2719
0.9472497918779469,p2udm1733
0.9472503860177885,p2udm22208
0.9472525516406642,p2ulv7283
0.9472682407685675,p2ulv16166
0.9472935833662891,p2udm8170
0.9473246437686349,p2udt1912lv
0.9473450617644625,p2udm14888
0.9473668731399192,p2udm60
0.9473705127795511,p2ulv6810
0.9474505417309702,p2ulv3662
0.9474706483449573,p2udm977
0.9474853590647396,p2ulv8480
0.9475206063895415,p2udm18127
0.9475237696597303,p2ulv5586
0.9475600820065347,p2ulv19797
0.9475658684955317,p2ulv4896
0.9475768502736174,p2ulv6071
0.9475811297611154,p2ulv6353
0.9475927328808216,p2udm18130
0.9476040717482647,p2ulv6792
0.9476323800636375,p2ulv12
0.9476522729576163,p2ulv747
0.9477167203508826,p2ulv13190
0.9477203092898923,p2udm1067
0.947736461844152,p2ulv13179
0.9477389419447264,p2udm103
0.9477426869259231,p2udm20602
0.9477498378991935,p2udm14143
0.9477784655931552,p2udm8239
0.9478062765757848,p2ulv17756
0.9478383772232347,p2ulv13175
0.9479025927243397,p2udm6334
0.9479036024071481,p2ulv15
0.9479036676352711,p2udm17446
0.9479142458033616,p2ulv8703
0.9479309194111447,p2ulv17520
0.9479342681098164,p2udm1070
0.947937422484252,p2udm17447
0.9479439144008021,p2ulv23195
0.9479476531897129,p2ulv11545
0.9479717427229146,p2ulv10101
0.9479949750002921,p2ulv1970
0.9479970317990749,p2ulv5838
0.9480269100727273,p2udm997
0.9480334712576769,p2udm8248
0.9480338575217646,p2udm15488
0.9480457595650182,p2ulv305
0.9480586073098245,p2ulv23384
0.9480674068811648,p2ulv2440
0.9480718703484333,p2ulv2438
0.9480765013057182,p2udm11764
0.9480838972217202,p2ulv21786
0.9480920514228218,p2ulv5816
0.9480924235920885,p2ulv3429
0.9480935718151955,p2udm8843
0.9481148098188696,p2udm23218
0.948150700072075,p2udm3497
0.9481533722581365,p2ulv2692
0.9481571464325593,p2udm8244
0.9481680692984633,p2ulv15013
0.9481844328480716,p2ulv8259
0.9481981788088205,p2udm23043
0.9482214870402556,p2udm8243
0.9482218001266721,p2ulv4155
0.9482280965102495,p2udt6890lv
0.9482294451775652,p2ulv6352
0.9482303671328232,p2ulv1693
0.948282710206773,p2ulv9168
0.9483267359192193,p2udm8841
0.9483314871063078,p2ulv14985
0.9483401957086233,p2udm40
0.9483409799488952,p2udt2099lv
0.9483504173746272,p2udm11278
0.9483758414529676,p2udm11279
0.9483830966374727,p2ulv20248
0.9483986453730955,p2ulv492
0.948398714904668,p2ulv19323
0.9484158428505868,p2udm6288
0.9484313877912156,p2ulv8679
0.9484501683990118,p2udm1066
0.9484582606236163,p2ulv16848
0.9484728475142816,p2udm20829
0.9484819824129568,p2ulv3177
0.9484888511347691,p2udm14890
0.9485191604043243,p2udm12579
0.9485246893606638,p2ulv21330
0.9485458436366245,p2ulv7299
0.9485471459628659,p2udm1791
0.9485853671375263,p2udm8238
0.9486073477682256,p2ulv16138
0.9486172564133899,p2ulv1016
0.9486209008313718,p2ulv3916
0.9486337058939099,p2udm20828
0.9486383473768825,p2udt5723lv
0.9486399388442955,p2ulv6572
0.9486520371181787,p2ulv18647
0.9486569445141133,p2ulv11299
0.9486685288990575,p2ulv7030
0.9486919072528837,p2udm14889
0.9486972444824501,p2ulv12702
0.948704899577649,p2ulv14986
0.9487109660943049,p2udm18322
0.9487351026131579,p2ulv12461
0.9487593073604252,p2udm102
0.9487674954371489,p2udt2285lv
0.9487801442985624,p2ulv20249
0.9487856564205295,p2udm17620
0.9487899193438437,p2ulv11759
0.9487919554377691,p2udm6331
0.9487957523612989,p2ulv17986
0.9488276684297428,p2udm15747
0.9488367544255494,p2ulv14758
0.9488538517547451,p2udt4191lv
0.9488544153901164,p2ulv8681
0.948859115494484,p2udm100
0.9488705035520746,p2ulv2688
0.9488882211407867,p2ulv6354
0.9489021057518023,p2ulv1949
0.9489219637409145,p2ulv11276
0.9489224943598824,p2udm8246
0.9489299251892311,p2ulv9382
0.9489418437005965,p2ulv14300
0.9489480751725134,p2udm12969
0.948967226432623,p2ulv6325
0.9489725666104756,p2ulv22505
0.9489746587711058,p2ulv7031
0.9489803757599522,p2ulv2965
0.9489878843198003,p2ulv15895
0.949006497861477,p2udt5452lv
0.9490689779301877,p2udt3384lv
0.9490754419360007,p2udm12623
0.9490935982618536,p2ulv7774
0.949099257817279,p2udm8840
0.9491087442820938,p2ulv15442
0.9491478853219942,p2udt8660lv
0.9491621022754773,p2ulv11542
0.9491972774635468,p2ulv12460
0.9491990492429716,p2udt8505lv
0.949207876048437,p2udm15469
0.9492161882925632,p2udm6330
0.9492163825318229,p2ulv17763
0.9492229685286983,p2ulv19319
0.9492482080736065,p2ulv13448
0.9492503094167679,p2udt4677lv
0.9492651839990351,p2ulv23385
0.9492740769992001,p2ulv18629
0.9492777770644649,p2ulv15014
0.9492891817727385,p2ulv17293
0.9492965133503272,p2udm14842
0.9492996394174698,p2ulv5827
0.9493082216886831,p2ulv8035
0.949313765312323,p2ulv21096
0.9493529914273743,p2ulv1711
0.9493693467599944,p2ulv9862
0.9493774795316825,p2ulv11047
0.9493867224440132,p2ulv2693
0.9493957853840282,p2ulv22263
0.9493993724110177,p2ulv8
0.9494038373418145,p2udt2304lv
0.9494044576243941,p2udt3232lv
0.9494370140359826,p2udm18511
0.9494510617590676,p2udt5711lv
0.9494539368365738,p2udt6649lv
0.9494669312668151,p2ulv3660
0.9494705196615328,p2udt490lv
0.9494712935662191,p2udt3929lv
0.9494791105484012,p2udm8839
0.9494968959779104,p2ulv3917
0.949510241270193,p2ulv8040
0.949511906344409,p2ulv9144
0.9495268429250157,p2ulv19818
0.9495440944164553,p2ulv7284
0.9495847667833643,p2udm992
0.9495869521696558,p2udm1072
0.9495930440721132,p2ulv1716
0.9495990765400175,p2ulv3898
0.9496155256154823,p2ulv10335
0.9496359580742566,p2ulv20474
0.9496596334965726,p2ulv7053
0.9497354240407179,p2ulv13642
0.9497742032941539,p2udm15471
0.9497829926389858,p2ulv11994
0.9497935081193775,p2ulv16856
0.9497941615754479,p2udt2303lv
0.9498095956234169,p2ulv15893
0.9498279220956334,p2udm16859
0.9498302371270875,p2ulv8680
0.9498439417467717,p2udm8168
0.9498522810091532,p2ulv20878
0.949854219107519,p2ulv23838
0.9498684208055743,p2udt296lv
0.9498721434282386,p2udt1538lv
0.9498801592069688,p2udm1073
0.9498843556540648,p2ulv8017
0.9498858481920387,p2udt27lv
0.9498927952648907,p2udt5206lv
0.9498956628830785,p2ulv20014
0.9498964292992584,p2ulv17542
0.9499012912736882,p2ulv2176
0.9499048826094447,p2ulv17962
0.9499077235233128,p2ulv19795
0.9499186836911344,p2udt5805lv
0.9499209619331357,p2udm10873
0.9499354389284239,p2ulv23366
0.9499508486521377,p2ulv3736
0.9499620449190156,p2udm16019
0.9499691019337271,p2udt2305lv
0.9499931829815741,p2udm10874
0.9499962709023946,p2ulv5842
0.9500145890037083,p2udm2527
0.9500160205788412,p2ulv20680
0.9500187371279762,p2ulv16849
0.9500308947146459,p2ulv23806
0.9500473738877184,p2udt3665lv
0.9500551333534667,p2ulv11042
0.9500565866354416,p2ulv4634
0.9500623132361463,p2udt4462lv
0.9500837612004249,p2udm10869
0.9500926688407687,p2ulv8261
0.9500930251635639,p2ulv9399
0.9501039496797596,p2udm12572
0.9501123614959409,p2ulv21564
0.9501161950921346,p2udm41
0.9501287932828641,p2udt4686lv
0.9501362844264427,p2ulv9600
0.9501371954307678,p2ulv19796
0.9501385479102681,p2ulv15435
0.9501470383013342,p2udm22206
0.9501488385897576,p2ulv3423
0.9501599556156988,p2ulv23176
0.9501684506768691,p2udm10870
0.9501893168309432,p2ulv21342
0.9502331514304432,p2ulv22043
0.9502333503388137,p2udm43
0.9502338933043484,p2udm1732
0.9502366283172048,p2ulv21104
0.9502660818379702,p2udm13710
0.9502764447313479,p2udm15201
0.9502864611250015,p2udt704lv
0.9502890836340192,p2ulv17294
0.9503019021446919,p2udm6924
0.9503268101064306,p2ulv9380
0.9503336039362548,p2udm3496
0.9503561323965921,p2ulv11275
0.9503685918348417,p2ulv19998
0.950383277967844,p2udt4463lv
0.9503856298209592,p2ulv22938
0.9503947033260495,p2ulv13876
0.9504025835357985,p2ulv3184
0.9504091631325634,p2udt5722lv
0.950412418095174,p2ulv12487
0.9504138783752674,p2ulv5826
0.9504162689169962,p2ulv17288
0.9504478100928249,p2udm50
0.9504506138758438,p2ulv7530
0.9504518805917048,p2ulv6365
0.9504931621136501,p2ulv16369
0.9505067271851457,p2udm20934
0.9505161469022183,p2udm8171
0.950518642564782,p2ulv12945
0.9505189486857359,p2ulv23837
0.9505235447382059,p2ulv17521
0.950526773965839,p2udt8897lv
0.9505319934510905,p2udm14118
0.9505485611072166,p2ulv17289
0.9505500673109613,p2udm28
0.9505518060494782,p2udt7418lv
0.9505577558729854,p2udm16022
0.9505662074048021,p2udt2775lv
0.9505693907071215,p2ulv9621
0.9505742022416659,p2ulv15207
0.950583452767945,p2udm978
0.9505865024991205,p2ulv10110
0.9506089053326738,p2ulv15198
0.9506190521566322,p2ulv8018
0.9506287811480273,p2ulv7520
0.9506329103476224,p2ulv5593
0.9506406958792039,p2ulv9169
0.9506413918985004,p2ulv5592
0.9506553973025029,p2ulv15463
0.9506562569081227,p2udm5632
0.9506589758779583,p2ulv24049
0.9506676557096637,p2ulv9601
0.9506728997692491,p2udt7011lv
0.9506778338949127,p2ulv17984
0.9506816384024328,p2udt2481lv
0.9506859874979635,p2udm5563
0.9506905825388339,p2ulv2180
0.9506913795292475,p2ulv13425
0.9506925237137227,p2ulv13860
0.9506997409400793,p2ulv21565
0.9507201478249279,p2udm6932
0.9507272849970096,p2ulv9875
0.9507328388892977,p2udm3445
0.9507329145634628,p2ulv16136
0.950734701604369,p2ulv11541
0.9507362904607959,p2ulv16609
0.9507447230788664,p2ulv13643
0.9507468728320405,p2udm3441
0.9507717946649092,p2udm2551
0.9507725103809596,p2ulv6576
0.9507779743380737,p2udm9752
0.9507799983305014,p2ulv720
0.950788411974815,p2ulv1000
0.9507914968375379,p2ulv21333
0.9508032998869573,p2ulv717
0.9508058007206932,p2udt5890lv
0.9508102376109258,p2ulv15202
0.9508110841392484,p2ulv20473
0.9508141503361864,p2ulv23804
0.950819024018628,p2udt7073lv
0.95082365855704,p2ulv11776
0.9508341122739501,p2udm990
0.9508404791290632,p2ulv13451
0.9508482278237937,p2udm3500
0.9508571632598841,p2ulv11775
0.9508755647061039,p2udm16528
0.9508868317794001,p2udm12570
0.9508874448370808,p2udm16000
0.9508955386843285,p2ulv5343
0.9509241850810084,p2udt3096lv
0.9509250631669044,p2ulv11060
0.950929117230932,p2ulv14289
0.9509374808051945,p2ulv11048
0.9509380589233741,p2ulv18195
0.9509759509603337,p2ulv19321
0.9510057154076773,p2ulv4873
0.9510156380327422,p2udt7908lv
0.9510182730479536,p2ulv17765
0.9510262453861678,p2ulv12004
0.9510277677592751,p2udm991
0.9510284925846633,p2ulv11749
0.9510312467632582,p2udm3448
0.9510334246107862,p2udm6290
0.951034596346705,p2ulv10568
0.9510472527315006,p2ulv5812
0.9510493757024956,p2udt1745lv
0.951049998030222,p2ulv4153
0.951056293596978,p2ulv10079
0.9510656049545482,p2udt3095lv
0.9510693171274862,p2ulv1015
0.9510729412629048,p2ulv14542
0.9511005506175081,p2udm3439
0.9511014583314702,p2udm13738
0.9511015495713728,p2ulv22965
0.9511022799043146,p2ulv7061
0.9511035354039536,p2ulv14295
0.9511123801217729,p2ulv22935
0.9511155603601511,p2ulv7054
0.9511432862059611,p2udt8569lv
0.9511468037902753,p2udm20725
0.9511651655016009,p2udt7830lv
0.9511727112004801,p2ulv21789
0.9511781559973356,p2ulv10339
0.9511855314307516,p2ulv19576
0.9511877239150106,p2ulv21787
0.951196456524066,p2ulv3204
0.9512044606964989,p2udt7004lv
0.9512130480113736,p2ulv20221
0.9512147033442895,p2ulv3655
0.9512314613239664,p2udt8568lv
0.9512367661701462,p2udm1097
0.9512433115831065,p2ulv9623
0.9512523204281178,p2ulv21785
0.9512770936723232,p2ulv1500
0.9512802202974706,p2udt297lv
0.9512806811331611,p2ulv15010
0.9512921582534728,p2ulv27
0.951302078253679,p2udm14099
0.9513053465740883,p2ulv5615
0.9513054050478857,p2udm3502
0.9513366913623894,p2udm6920
0.9513436009012719,p2ulv7045
0.9513607814177991,p2ulv12959
0.9513984550429313,p2ulv20472
0.951421750617397,p2ulv21782
0.9514234036045192,p2ulv3403
0.9514284393965727,p2ulv7294
0.9514341575027293,p2ulv4396
0.9514542564314092,p2ulv16146
0.9514563592369718,p2ulv5825
0.9514577258680796,p2udm5567
0.9514689021449411,p2ulv4875
0.9514799732843129,p2ulv15012
0.9514838094875644,p2ulv18644
0.9514906148003528,p2ulv8913
0.9514944472712707,p2udm22207
0.9514965410267994,p2udt8282lv
0.9514984106118558,p2udm29
0.9515015215344809,p2ulv15917
0.9515020406410277,p2ulv4640
0.951502728008044,p2ulv313
0.9515035511302856,p2udm10822
0.951510179071303,p2ulv1222
0.9515103947403705,p2ulv16593
0.9515275482025638,p2ulv12494
0.9515372796056218,p2udm8181
0.9515499425318241,p2udm12228
0.9515504023613981,p2ulv1002
0.9515610333745024,p2ulv23810
0.9515622135937711,p2udt8617lv
0.9515679940992319,p2ulv21364
0.9515716441458736,p2ulv15675
0.9515835204912706,p2udt4192lv
0.9515858033886223,p2udm1734
0.9515888995727213,p2ulv277
0.951595207813906,p2udm1740
0.9515988381533038,p2ulv13168
0.9515999154891068,p2ulv16462
0.951602260234614,p2udm30
0.9516038998768273,p2ulv719
0.9516064896990021,p2ulv16165
0.9516070418133873,p2ulv13661
0.9516139412386829,p2ulv17969
0.9516313271825897,p2ulv16599
0.9516338060399401,p2ulv21806
0.9516375893557981,p2ulv4152
0.9516542847081708,p2udt4784lv
0.9516568843183648,p2ulv19564
0.9516583757508306,p2ulv4397
0.9516675433375934,p2ulv17527
0.951668497210883,p2ulv6318
0.9516797057157709,p2udm16857
0.9516808453958159,p2ulv4630
0.9516808957703056,p2ulv12946
0.9516832237003858,p2ulv3401
0.9516834837701296,p2ulv5614
0.9516842778730401,p2ulv8262
0.9516867828392996,p2ulv12462
0.9516924511871119,p2ulv14516
0.9516973323189726,p2udm6281
0.9516976116694587,p2udm8182
0.9517038850928997,p2ulv16597
0.9517046442127561,p2ulv8037
0.9517108293724451,p2udt7332lv
0.9517124589946135,p2udt5296lv
0.9517173900340465,p2ulv24081
0.9517202857570158,p2ulv4895
0.9517231653877136,p2ulv10570
0.9517303394636454,p2udm10824
0.9517365938475206,p2ulv17750
0.9517368153107834,p2ulv12958
0.9517432197526278,p2ulv26
0.9517531779826018,p2ulv4135
0.9517609296538736,p2udm5631
0.9517634154814917,p2ulv4389
0.9517675955415945,p2ulv21563
0.9517799962120778,p2ulv2943
0.9517833157400825,p2ulv1700
0.951814826542196,p2ulv10809
0.9518225168899053,p2ulv14759
0.9518260945630596,p2udm14117
0.9518289290628884,p2ulv2446
0.9518301682885069,p2ulv8926
0.9518323363713073,p2ulv20227
0.9518332996542032,p2ulv1957
0.9518551823228256,p2udm5584
0.9518670833494398,p2ulv6065
0.9518719861847241,p2ulv15201
0.9518732566403547,p2ulv7293
0.9518848699681624,p2ulv2179
0.9518977711942324,p2udt3649lv
0.9519039480073657,p2udm94
0.9519084800598336,p2udt4791lv
0.9519103022163196,p2udm9748
0.9519127615535065,p2udm7595
0.9519133853566168,p2udm6923
0.9519149808699967,p2udm13712
0.9519270845898008,p2udm5628
0.9519321287770397,p2udm5566
0.9519324150190469,p2ulv12944
0.9519393782039145,p2ulv22741
0.9519411760553365,p2ulv7531
0.9519471698869231,p2ulv18206
0.9519517548259344,p2ulv5336
0.9519577495548304,p2ulv9842
0.9519731382309652,p2udm9751
0.9519797852518486,p2ulv7509
0.9519902022685999,p2ulv11772
0.9520132257480984,p2ulv5811
0.952015114712921,p2ulv4641
0.9520162921670696,p2udm9747
0.9520210300815661,p2ulv3
0.9520228168308833,p2ulv17526
0.9520300851832617,p2udm4114
0.9520306798161906,p2ulv12493
0.9520345266694622,p2udm14908
0.9520347554975603,p2ulv10319
0.9520347865333136,p2ulv4134
0.9520407019291166,p2ulv15686
0.9520517926145855,p2ulv22742
0.9520536965590302,p2ulv9624
0.9520596722209996,p2udm16253
0.9520734967930898,p2udm6934
0.9520828320266945,p2udm15203
0.9520891813158066,p2ulv8678
0.9521074040678738,p2udt2464lv
0.9521185607211382,p2ulv14983
0.9521260989540821,p2udm19942
0.952145551994042,p2udm20723
0.952154789918572,p2ulv18414
0.952164255611772,p2ulv19566
0.9521701120058098,p2udm3446
0.9521792685983016,p2ulv11997
0.9521835466897028,p2ulv22054
0.9521968230646154,p2udm12616
0.9521969756704004,p2udm20720
0.9521980123754081,p2udm13723
0.9522053246463991,p2ulv12253
0.9522207562617333,p2ulv20886
0.9522210229054304,p2ulv23196
0.9522227332888116,p2udm19706
0.9522230003352602,p2ulv19791
0.9522313542518084,p2udm4993
0.952242265830072,p2ulv5342
0.9522517977401218,p2ulv18622
0.9522568141398433,p2udm15999
0.9522626080811567,p2ulv8019
0.9522794880612346,p2ulv22030
